-1	-.080
0	0.0
1	0.0884615384615385
2	0.166666666666667
3	0.242307692307692
4	0.311538461538462
5	0.376923076923077
6	0.442307692307692
7	0.503846153846154
8	0.555128205128205
9	0.608974358974359
10	0.66025641025641
11	0.707692307692308
12	0.752564102564103
13	0.794871794871795
14	0.833333333333333
15	0.867948717948718
16	0.903846153846154
17	0.935897435897436
18	0.967948717948718
19	1.00
